Date,Store Location,Product Category,Customer Type,Customer Age,Gender,Payment Method,Units Sold,Price per Unit (INR),Cost per Unit (INR),Discount (%),City Tier,Discount Amount (INR),Effective Price per Unit (INR),Total Revenue (INR),Total Cost (INR),Gross Profit (INR),Company Name,Market Share (%),Stock Turnover Ratio,Purchase Type,Sales Channel,Break-even Units,Discount Effectiveness (%),Age Group,Revenue Before Discount,Price Range,Discount Range,Month Name,Avg_Diamond_Discount
1/29/2024 12:00:00 AM,Hyderabad,Diamond,New,57,Male,Credit Card,3,75000,12000,7,Tier-1,5250,69750,209250,36000,173250,Kalyan Jewellers,0.09379984588,8.33E-05,Planned,Online,0.5714285714,33,56+,214500,50K+,0-10%,"January,2024",5250
2/4/2024 00:00:00,Hyderabad,Diamond,Returning,44,Female,Net Banking,8,75000,60000,15,Tier-1,11250,63750,510000,480000,30000,Kalyan Jewellers,0.2286161118,1.67E-05,Planned,Online,32,2.666666667,36-45,521250,50K+,10-20%,"February,2024",11250
2/14/2024 12:00:00 AM,Bangalore,Diamond,New,47,Male,Cash,9,3000,60000,4,Tier-1,120,2880,25920,540000,-514080,Senco Gold & Diamonds,0.01161907768,1.67E-05,Impulse,Offline,-9.473684211,-4284,46-55,26040,25K-50K,0-10%,"February,2024",120
3/1/2024 00:00:00,Bangalore,Diamond,New,35,Other,Credit Card,19,3000,40000,4,Tier-1,120,2880,54720,760000,-705280,Senco Gold & Diamonds,0.024529164,2.50E-05,Impulse,Online,-20.54054054,-5877.333333,26-35,54840,50K+,0-10%,"March,2024",120
3/22/2024 12:00:00 AM,Hyderabad,Diamond,Returning,58,Male,Net Banking,12,50000,40000,11,Tier-1,5500,44500,534000,480000,54000,Kalyan Jewellers,0.2393745171,2.50E-05,Impulse,Online,48,9.818181818,56+,539500,50K+,10-20%,"March,2024",5500
3/28/2024 12:00:00 AM,Hyderabad,Diamond,Returning,31,Other,UPI,11,100000,40000,9,Tier-1,9000,91000,1001000,440000,561000,Senco Gold & Diamonds,0.4487151528,2.50E-05,Planned,Online,7.333333333,62.33333333,26-35,1010000,50K+,0-10%,"March,2024",9000
3/30/2024 12:00:00 AM,Hyderabad,Diamond,New,48,Female,Cash,13,3000,12000,15,Tier-1,450,2550,33150,156000,-122850,Kalyan Jewellers,0.01486004727,8.33E-05,Impulse,Offline,-17.33333333,-273,46-55,33600,25K-50K,10-20%,"March,2024",450
4/7/2024 00:00:00,Bangalore,Diamond,Returning,34,Other,Credit Card,1,100000,2000,17,Tier-1,17000,83000,83000,2000,81000,Senco Gold & Diamonds,0.03720615153,0.0005,Planned,Online,0.02040816327,4.764705882,26-35,100000,50K+,10-20%,"April,2024",17000
4/16/2024 12:00:00 AM,Mumbai,Diamond,Returning,43,Female,Net Banking,13,75000,80000,4,Tier-1,3000,72000,936000,1040000,-104000,Kalyan Jewellers,0.4195778052,1.25E-05,Planned,Online,-208,-34.66666667,36-45,939000,50K+,0-10%,"April,2024",3000
4/20/2024 12:00:00 AM,Kolkata,Diamond,Returning,38,Other,Credit Card,7,3000,12000,10,Tier-1,300,2700,18900,84000,-65100,Senco Gold & Diamonds,0.008472244144,8.33E-05,Impulse,Online,-9.333333333,-217,36-45,19200,10K-25K,10-20%,"April,2024",300
4/25/2024 12:00:00 AM,Chennai,Diamond,Returning,32,Other,UPI,14,3000,80000,7,Tier-1,210,2790,39060,1120000,-1080940,Senco Gold & Diamonds,0.01750930456,1.25E-05,Impulse,Online,-14.54545455,-5147.333333,26-35,39270,25K-50K,0-10%,"April,2024",210
4/26/2024 12:00:00 AM,Kolkata,Diamond,Returning,32,Other,Credit Card,2,75000,12000,10,Tier-1,7500,67500,135000,24000,111000,Malabar Gold & Diamonds,0.0605160296,8.33E-05,Planned,Online,0.380952381,14.8,26-35,142500,50K+,10-20%,"April,2024",7500
5/4/2024 00:00:00,Bangalore,Diamond,New,18,Female,Credit Card,1,3000,12000,11,Tier-1,330,2670,2670,12000,-9330,Malabar Gold & Diamonds,0.001196872585,8.33E-05,Impulse,Online,-1.333333333,-28.27272727,18-25,3000,0-5K,10-20%,"May,2024",330
5/6/2024 00:00:00,Hyderabad,Diamond,Returning,24,Female,Cash,16,100000,80000,13,Tier-1,13000,87000,1392000,1280000,112000,Senco Gold & Diamonds,0.6239875052,1.25E-05,Planned,Offline,64,8.615384615,18-25,1405000,50K+,10-20%,"May,2024",13000
5/12/2024 00:00:00,Chennai,Diamond,Returning,33,Female,Net Banking,10,100000,2000,4,Tier-1,4000,96000,960000,20000,940000,Kalyan Jewellers,0.4303362105,0.0005,Planned,Online,0.2040816327,235,26-35,964000,50K+,0-10%,"May,2024",4000
5/16/2024 12:00:00 AM,Hyderabad,Diamond,Returning,24,Male,Cash,14,100000,12000,8,Tier-1,8000,92000,1288000,168000,1120000,PC Jeweller,0.5773677491,8.33E-05,Planned,Offline,1.909090909,140,18-25,1296000,50K+,0-10%,"May,2024",8000
5/23/2024 12:00:00 AM,Hyderabad,Diamond,New,60,Other,UPI,17,50000,60000,8,Tier-1,4000,46000,782000,1020000,-238000,Senco Gold & Diamonds,0.3505447048,1.67E-05,Impulse,Online,-102,-59.5,56+,786000,50K+,0-10%,"May,2024",4000
6/4/2024 00:00:00,Hyderabad,Diamond,Returning,29,Male,Cash,13,15000,2000,11,Tier-1,1650,13350,173550,26000,147550,PC Jeweller,0.07779671805,0.0005,Impulse,Offline,2,89.42424242,26-35,175200,50K+,10-20%,"June,2024",1650
6/23/2024 12:00:00 AM,Bangalore,Diamond,New,46,Other,Net Banking,5,3000,60000,19,Tier-1,570,2430,12150,300000,-287850,Malabar Gold & Diamonds,0.005446442664,1.67E-05,Impulse,Online,-5.263157895,-505,46-55,12720,10K-25K,10-20%,"June,2024",570
7/3/2024 00:00:00,Kolkata,Diamond,Returning,41,Other,Cash,1,15000,80000,18,Tier-1,2700,12300,12300,80000,-67700,Malabar Gold & Diamonds,0.005513682697,1.25E-05,Impulse,Offline,-1.230769231,-25.07407407,36-45,15000,10K-25K,10-20%,"July,2024",2700
7/5/2024 00:00:00,Mumbai,Diamond,Returning,32,Female,Cash,10,100000,80000,4,Tier-1,4000,96000,960000,800000,160000,Senco Gold & Diamonds,0.4303362105,1.25E-05,Planned,Offline,40,40,26-35,964000,50K+,0-10%,"July,2024",4000
7/7/2024 00:00:00,Mumbai,Diamond,New,18,Other,Cash,12,50000,80000,8,Tier-1,4000,46000,552000,960000,-408000,Kalyan Jewellers,0.247443321,1.25E-05,Impulse,Offline,-32,-102,18-25,556000,50K+,0-10%,"July,2024",4000
7/10/2024 00:00:00,Mumbai,Diamond,Returning,41,Male,UPI,5,50000,80000,12,Tier-1,6000,44000,220000,400000,-180000,Tanishq,0.0986187149,1.25E-05,Impulse,Online,-13.33333333,-30,36-45,226000,50K+,10-20%,"July,2024",6000
7/11/2024 00:00:00,Kolkata,Diamond,Returning,47,Other,Net Banking,9,100000,2000,4,Tier-1,4000,96000,864000,18000,846000,PC Jeweller,0.3873025894,0.0005,Planned,Online,0.1836734694,211.5,46-55,868000,50K+,0-10%,"July,2024",4000
7/13/2024 12:00:00 AM,Chennai,Diamond,New,30,Male,Cash,18,3000,2000,11,Tier-1,330,2670,48060,36000,12060,Senco Gold & Diamonds,0.02154370654,0.0005,Impulse,Offline,36,36.54545455,26-35,48390,25K-50K,10-20%,"July,2024",330
7/26/2024 12:00:00 AM,Bangalore,Diamond,New,21,Female,Credit Card,5,75000,12000,15,Tier-1,11250,63750,318750,60000,258750,Tanishq,0.1428850699,8.33E-05,Planned,Online,0.9523809524,23,18-25,330000,50K+,10-20%,"July,2024",11250
8/17/2024 12:00:00 AM,Chennai,Diamond,Returning,32,Female,Credit Card,16,3000,80000,0,Tier-1,0,3000,48000,1280000,-1232000,PC Jeweller,0.02151681052,1.25E-05,Impulse,Online,-16.62337662,0,26-35,48000,25K-50K,0-10%,"August,2024",0
8/30/2024 12:00:00 AM,Mumbai,Diamond,Returning,22,Female,Cash,6,100000,2000,14,Tier-1,14000,86000,516000,12000,504000,Malabar Gold & Diamonds,0.2313057131,0.0005,Planned,Offline,0.1224489796,36,18-25,530000,50K+,10-20%,"August,2024",14000
9/11/2024 00:00:00,Delhi,Diamond,New,20,Other,Credit Card,4,50000,2000,1,Tier-1,500,49500,198000,8000,190000,PC Jeweller,0.08875684341,0.0005,Impulse,Online,0.1666666667,380,18-25,198500,50K+,0-10%,"September,2024",500
9/13/2024 12:00:00 AM,Delhi,Diamond,Returning,57,Other,UPI,15,15000,12000,19,Tier-1,2850,12150,182250,180000,2250,Senco Gold & Diamonds,0.08169663996,8.33E-05,Impulse,Online,60,0.7894736842,56+,185100,50K+,10-20%,"September,2024",2850
9/16/2024 12:00:00 AM,Hyderabad,Diamond,Returning,28,Male,Cash,14,50000,2000,14,Tier-1,7000,43000,602000,28000,574000,PC Jeweller,0.2698566653,0.0005,Impulse,Offline,0.5833333333,82,26-35,609000,50K+,10-20%,"September,2024",7000
9/17/2024 12:00:00 AM,Bangalore,Diamond,New,39,Male,UPI,1,75000,40000,12,Tier-1,9000,66000,66000,40000,26000,Kalyan Jewellers,0.02958561447,2.50E-05,Planned,Online,1.142857143,2.888888889,36-45,75000,50K+,10-20%,"September,2024",9000
9/23/2024 12:00:00 AM,Bangalore,Diamond,New,48,Female,Net Banking,9,75000,12000,0,Tier-1,0,75000,675000,108000,567000,Senco Gold & Diamonds,0.302580148,8.33E-05,Planned,Online,1.714285714,0,46-55,675000,50K+,0-10%,"September,2024",0
9/24/2024 12:00:00 AM,Kolkata,Diamond,Returning,37,Other,Cash,3,3000,40000,2,Tier-1,60,2940,8820,120000,-111180,Senco Gold & Diamonds,0.003953713934,2.50E-05,Impulse,Offline,-3.243243243,-1853,36-45,8880,5K-10K,0-10%,"September,2024",60
10/1/2024 00:00:00,Mumbai,Diamond,New,61,Female,UPI,3,50000,60000,11,Tier-1,5500,44500,133500,180000,-46500,Malabar Gold & Diamonds,0.05984362927,1.67E-05,Impulse,Online,-18,-8.454545455,56+,139000,50K+,10-20%,"October,2024",5500
10/2/2024 00:00:00,Mumbai,Diamond,Returning,52,Male,UPI,1,100000,2000,10,Tier-1,10000,90000,90000,2000,88000,Senco Gold & Diamonds,0.04034401973,0.0005,Planned,Online,0.02040816327,8.8,46-55,100000,50K+,10-20%,"October,2024",10000
10/7/2024 00:00:00,Chennai,Diamond,New,19,Female,Credit Card,6,100000,12000,16,Tier-1,16000,84000,504000,72000,432000,Senco Gold & Diamonds,0.2259265105,8.33E-05,Planned,Online,0.8181818182,27,18-25,520000,50K+,10-20%,"October,2024",16000
10/8/2024 00:00:00,Mumbai,Diamond,New,42,Other,UPI,2,3000,60000,7,Tier-1,210,2790,5580,120000,-114420,Kalyan Jewellers,0.002501329223,1.67E-05,Impulse,Online,-2.105263158,-544.8571429,36-45,5790,5K-10K,0-10%,"October,2024",210
10/12/2024 00:00:00,Hyderabad,Diamond,Returning,61,Other,Cash,2,3000,60000,11,Tier-1,330,2670,5340,120000,-114660,Senco Gold & Diamonds,0.002393745171,1.67E-05,Impulse,Offline,-2.105263158,-347.4545455,56+,5670,5K-10K,10-20%,"October,2024",330
10/20/2024 12:00:00 AM,Chennai,Diamond,New,59,Female,Cash,9,75000,60000,5,Tier-1,3750,71250,641250,540000,101250,Tanishq,0.2874511406,1.67E-05,Planned,Offline,36,27,56+,645000,50K+,0-10%,"October,2024",3750
10/22/2024 12:00:00 AM,Kolkata,Diamond,Returning,63,Female,UPI,16,50000,40000,16,Tier-1,8000,42000,672000,640000,32000,Malabar Gold & Diamonds,0.3012353473,2.50E-05,Impulse,Online,64,4,56+,680000,50K+,10-20%,"October,2024",8000
10/23/2024 12:00:00 AM,Hyderabad,Diamond,Returning,22,Female,Credit Card,3,15000,2000,13,Tier-1,1950,13050,39150,6000,33150,Kalyan Jewellers,0.01754964858,0.0005,Impulse,Online,0.4615384615,17,18-25,41100,25K-50K,10-20%,"October,2024",1950
10/28/2024 12:00:00 AM,Delhi,Diamond,Returning,38,Female,Net Banking,3,3000,60000,16,Tier-1,480,2520,7560,180000,-172440,Senco Gold & Diamonds,0.003388897657,1.67E-05,Impulse,Online,-3.157894737,-359.25,36-45,8040,5K-10K,10-20%,"October,2024",480
10/29/2024 12:00:00 AM,Chennai,Diamond,New,21,Other,Net Banking,12,75000,60000,12,Tier-1,9000,66000,792000,720000,72000,Tanishq,0.3550273736,1.67E-05,Planned,Online,48,8,18-25,801000,50K+,10-20%,"October,2024",9000
11/13/2024 12:00:00 AM,Hyderabad,Diamond,Returning,21,Other,UPI,6,15000,60000,2,Tier-1,300,14700,88200,360000,-271800,Senco Gold & Diamonds,0.03953713934,1.67E-05,Impulse,Online,-8,-906,18-25,88500,50K+,0-10%,"November,2024",300
11/15/2024 12:00:00 AM,Delhi,Diamond,New,22,Female,Net Banking,17,75000,12000,16,Tier-1,12000,63000,1071000,204000,867000,Malabar Gold & Diamonds,0.4800938348,8.33E-05,Planned,Online,3.238095238,72.25,18-25,1083000,50K+,10-20%,"November,2024",12000
11/17/2024 12:00:00 AM,Delhi,Diamond,New,49,Other,Cash,4,3000,40000,1,Tier-1,30,2970,11880,160000,-148120,Senco Gold & Diamonds,0.005325410605,2.50E-05,Impulse,Offline,-4.324324324,-4937.333333,46-55,11910,10K-25K,0-10%,"November,2024",30
11/21/2024 12:00:00 AM,Delhi,Diamond,New,38,Other,UPI,3,3000,2000,19,Tier-1,570,2430,7290,6000,1290,PC Jeweller,0.003267865598,0.0005,Impulse,Online,6,2.263157895,36-45,7860,5K-10K,10-20%,"November,2024",570
12/1/2024 00:00:00,Mumbai,Diamond,New,54,Female,Cash,15,75000,2000,6,Tier-1,4500,70500,1057500,30000,1027500,Kalyan Jewellers,0.4740422319,0.0005,Planned,Offline,0.4109589041,228.3333333,46-55,1062000,50K+,0-10%,"December,2024",4500
12/3/2024 00:00:00,Delhi,Diamond,New,63,Male,Cash,4,15000,2000,1,Tier-1,150,14850,59400,8000,51400,Kalyan Jewellers,0.02662705302,0.0005,Impulse,Offline,0.6153846154,342.6666667,56+,59550,50K+,0-10%,"December,2024",150
12/5/2024 00:00:00,Chennai,Diamond,Returning,42,Other,UPI,18,100000,80000,1,Tier-1,1000,99000,1782000,1440000,342000,Kalyan Jewellers,0.7988115907,1.25E-05,Planned,Online,72,342,36-45,1783000,50K+,0-10%,"December,2024",1000
12/13/2024 12:00:00 AM,Kolkata,Diamond,Returning,40,Male,UPI,5,100000,12000,14,Tier-1,14000,86000,430000,60000,370000,Kalyan Jewellers,0.1927547609,8.33E-05,Planned,Online,0.6818181818,26.42857143,36-45,444000,50K+,10-20%,"December,2024",14000
12/15/2024 12:00:00 AM,Mumbai,Diamond,Returning,50,Female,Net Banking,9,15000,80000,19,Tier-1,2850,12150,109350,720000,-610650,Kalyan Jewellers,0.04901798397,1.25E-05,Impulse,Online,-11.07692308,-214.2631579,46-55,112200,50K+,10-20%,"December,2024",2850
12/19/2024 12:00:00 AM,Chennai,Diamond,New,33,Male,UPI,19,15000,40000,19,Tier-1,2850,12150,230850,760000,-529150,Senco Gold & Diamonds,0.1034824106,2.50E-05,Impulse,Online,-30.4,-185.6666667,26-35,233700,50K+,10-20%,"December,2024",2850
12/20/2024 12:00:00 AM,Chennai,Diamond,Returning,39,Male,Credit Card,1,15000,12000,0,Tier-1,0,15000,15000,12000,3000,Tanishq,0.006724003289,8.33E-05,Impulse,Online,4,0,36-45,15000,10K-25K,0-10%,"December,2024",0
12/23/2024 12:00:00 AM,Bangalore,Diamond,Returning,28,Other,Cash,4,100000,60000,18,Tier-1,18000,82000,328000,240000,88000,PC Jeweller,0.1470315386,1.67E-05,Planned,Offline,6,4.888888889,26-35,346000,50K+,10-20%,"December,2024",18000
12/29/2024 12:00:00 AM,Kolkata,Diamond,New,52,Female,Net Banking,4,100000,40000,4,Tier-1,4000,96000,384000,160000,224000,Senco Gold & Diamonds,0.1721344842,2.50E-05,Planned,Online,2.666666667,56,46-55,388000,50K+,0-10%,"December,2024",4000
1/5/2025 00:00:00,Mumbai,Diamond,Returning,61,Female,UPI,5,15000,40000,18,Tier-1,2700,12300,61500,200000,-138500,Senco Gold & Diamonds,0.02756841348,2.50E-05,Impulse,Online,-8,-51.2962963,56+,64200,50K+,10-20%,"January,2025",2700
1/8/2025 00:00:00,Chennai,Diamond,New,37,Male,Credit Card,1,50000,2000,1,Tier-1,500,49500,49500,2000,47500,Senco Gold & Diamonds,0.02218921085,0.0005,Impulse,Online,0.04166666667,95,36-45,50000,25K-50K,0-10%,"January,2025",500
1/10/2025 00:00:00,Bangalore,Diamond,New,46,Female,Net Banking,9,100000,60000,14,Tier-1,14000,86000,774000,540000,234000,Kalyan Jewellers,0.3469585697,1.67E-05,Planned,Online,13.5,16.71428571,46-55,788000,50K+,10-20%,"January,2025",14000
2/1/2025 00:00:00,Chennai,Diamond,Returning,26,Male,Net Banking,2,15000,40000,4,Tier-1,600,14400,28800,80000,-51200,Kalyan Jewellers,0.01291008631,2.50E-05,Impulse,Online,-3.2,-85.33333333,26-35,29400,25K-50K,0-10%,"February,2025",600
2/8/2025 00:00:00,Mumbai,Diamond,New,33,Male,UPI,13,15000,80000,13,Tier-1,1950,13050,169650,1040000,-870350,Kalyan Jewellers,0.07604847719,1.25E-05,Impulse,Online,-16,-446.3333333,26-35,171600,50K+,10-20%,"February,2025",1950
2/11/2025 00:00:00,Mumbai,Diamond,New,23,Female,Net Banking,6,100000,60000,10,Tier-1,10000,90000,540000,360000,180000,Senco Gold & Diamonds,0.2420641184,1.67E-05,Planned,Online,9,18,18-25,550000,50K+,10-20%,"February,2025",10000
2/16/2025 12:00:00 AM,Mumbai,Diamond,New,29,Male,Cash,6,3000,80000,7,Tier-1,210,2790,16740,480000,-463260,Senco Gold & Diamonds,0.00750398767,1.25E-05,Impulse,Offline,-6.233766234,-2206,26-35,16950,10K-25K,0-10%,"February,2025",210
2/19/2025 12:00:00 AM,Bangalore,Diamond,New,60,Other,Net Banking,2,100000,12000,4,Tier-1,4000,96000,192000,24000,168000,Kalyan Jewellers,0.08606724209,8.33E-05,Planned,Online,0.2727272727,42,56+,196000,50K+,0-10%,"February,2025",4000
3/6/2025 00:00:00,Chennai,Diamond,Returning,51,Female,Credit Card,1,50000,60000,17,Tier-1,8500,41500,41500,60000,-18500,Malabar Gold & Diamonds,0.01860307577,1.67E-05,Impulse,Online,-6,-2.176470588,46-55,50000,25K-50K,10-20%,"March,2025",8500
3/16/2025 12:00:00 AM,Mumbai,Diamond,Returning,54,Male,Net Banking,1,15000,80000,6,Tier-1,900,14100,14100,80000,-65900,Tanishq,0.006320563091,1.25E-05,Impulse,Online,-1.230769231,-73.22222222,46-55,15000,10K-25K,0-10%,"March,2025",900
3/21/2025 12:00:00 AM,Bangalore,Diamond,Returning,60,Female,Cash,18,50000,40000,19,Tier-1,9500,40500,729000,720000,9000,Tanishq,0.3267865598,2.50E-05,Impulse,Offline,72,0.9473684211,56+,738500,50K+,10-20%,"March,2025",9500
3/27/2025 12:00:00 AM,Hyderabad,Diamond,New,18,Female,Net Banking,10,15000,80000,13,Tier-1,1950,13050,130500,800000,-669500,Senco Gold & Diamonds,0.05849882861,1.25E-05,Impulse,Online,-12.30769231,-343.3333333,18-25,132450,50K+,10-20%,"March,2025",1950
3/29/2025 12:00:00 AM,Hyderabad,Diamond,Returning,61,Male,Cash,5,3000,60000,5,Tier-1,150,2850,14250,300000,-285750,Tanishq,0.006387803124,1.67E-05,Impulse,Offline,-5.263157895,-1905,56+,14400,10K-25K,0-10%,"March,2025",150
3/30/2025 12:00:00 AM,Mumbai,Diamond,Returning,54,Other,UPI,16,75000,2000,8,Tier-1,6000,69000,1104000,32000,1072000,Kalyan Jewellers,0.494886642,0.0005,Planned,Online,0.4383561644,178.6666667,46-55,1110000,50K+,0-10%,"March,2025",6000
4/11/2025 00:00:00,Mumbai,Diamond,New,39,Male,Credit Card,5,75000,80000,17,Tier-1,12750,62250,311250,400000,-88750,Senco Gold & Diamonds,0.1395230682,1.25E-05,Planned,Online,-80,-6.960784314,36-45,324000,50K+,10-20%,"April,2025",12750
4/15/2025 12:00:00 AM,Mumbai,Diamond,Returning,41,Female,UPI,16,75000,60000,5,Tier-1,3750,71250,1140000,960000,180000,Malabar Gold & Diamonds,0.5110242499,1.67E-05,Planned,Online,64,48,36-45,1143750,50K+,0-10%,"April,2025",3750
4/19/2025 12:00:00 AM,Kolkata,Diamond,New,41,Other,Net Banking,12,75000,40000,8,Tier-1,6000,69000,828000,480000,348000,Malabar Gold & Diamonds,0.3711649815,2.50E-05,Planned,Online,13.71428571,58,36-45,834000,50K+,0-10%,"April,2025",6000
4/27/2025 12:00:00 AM,Bangalore,Diamond,Returning,35,Female,UPI,18,75000,2000,11,Tier-1,8250,66750,1201500,36000,1165500,Malabar Gold & Diamonds,0.5385926634,0.0005,Planned,Online,0.4931506849,141.2727273,26-35,1209750,50K+,10-20%,"April,2025",8250
5/10/2025 00:00:00,Hyderabad,Diamond,New,42,Female,UPI,15,50000,40000,5,Tier-1,2500,47500,712500,600000,112500,Malabar Gold & Diamonds,0.3193901562,2.50E-05,Impulse,Online,60,45,36-45,715000,50K+,0-10%,"May,2025",2500
1/3/2024 00:00:00,Chennai,Silver,New,38,Other,UPI,8,50000,2000,13,Tier-1,6500,43500,348000,16000,332000,Tanishq,0.1559968763,0.0005,Impulse,Online,0.3333333333,51.07692308,36-45,354500,50K+,10-20%,"January,2024",
1/19/2024 12:00:00 AM,Hyderabad,Silver,New,41,Female,Cash,18,75000,12000,3,Tier-1,2250,72750,1309500,216000,1093500,Kalyan Jewellers,0.5870054871,8.33E-05,Planned,Offline,3.428571429,486,36-45,1311750,50K+,0-10%,"January,2024",
1/21/2024 12:00:00 AM,Kolkata,Silver,Returning,37,Other,Cash,10,100000,60000,18,Tier-1,18000,82000,820000,600000,220000,Senco Gold & Diamonds,0.3675788464,1.67E-05,Planned,Offline,15,12.22222222,36-45,838000,50K+,10-20%,"January,2024",
1/23/2024 12:00:00 AM,Bangalore,Silver,Returning,49,Other,Cash,19,100000,60000,1,Tier-1,1000,99000,1881000,1140000,741000,Kalyan Jewellers,0.8431900124,1.67E-05,Planned,Offline,28.5,741,46-55,1882000,50K+,0-10%,"January,2024",
1/24/2024 12:00:00 AM,Hyderabad,Silver,New,23,Other,Credit Card,13,3000,40000,19,Tier-1,570,2430,31590,520000,-488410,Tanishq,0.01416075093,2.50E-05,Impulse,Online,-14.05405405,-856.8596491,18-25,32160,25K-50K,10-20%,"January,2024",
1/30/2024 12:00:00 AM,Delhi,Silver,Returning,36,Male,Cash,18,15000,60000,13,Tier-1,1950,13050,234900,1080000,-845100,Malabar Gold & Diamonds,0.1052978915,1.67E-05,Impulse,Offline,-24,-433.3846154,36-45,236850,50K+,10-20%,"January,2024",
1/31/2024 12:00:00 AM,Mumbai,Silver,New,52,Female,Credit Card,3,50000,80000,14,Tier-1,7000,43000,129000,240000,-111000,Tanishq,0.05782642828,1.25E-05,Impulse,Online,-8,-15.85714286,46-55,136000,50K+,10-20%,"January,2024",
2/6/2024 00:00:00,Delhi,Silver,New,34,Male,Net Banking,11,50000,80000,3,Tier-1,1500,48500,533500,880000,-346500,Tanishq,0.2391503836,1.25E-05,Impulse,Online,-29.33333333,-231,26-35,535000,50K+,0-10%,"February,2024",
2/13/2024 12:00:00 AM,Delhi,Silver,New,36,Other,Cash,7,100000,12000,2,Tier-1,2000,98000,686000,84000,602000,Kalyan Jewellers,0.3075110837,8.33E-05,Planned,Offline,0.9545454545,301,36-45,688000,50K+,0-10%,"February,2024",
2/19/2024 12:00:00 AM,Bangalore,Silver,New,63,Other,UPI,10,50000,60000,16,Tier-1,8000,42000,420000,600000,-180000,Senco Gold & Diamonds,0.1882720921,1.67E-05,Impulse,Online,-60,-22.5,56+,428000,50K+,10-20%,"February,2024",
2/23/2024 12:00:00 AM,Kolkata,Silver,New,38,Other,Credit Card,6,3000,40000,2,Tier-1,60,2940,17640,240000,-222360,Kalyan Jewellers,0.007907427867,2.50E-05,Impulse,Online,-6.486486486,-3706,36-45,17700,10K-25K,0-10%,"February,2024",
2/27/2024 12:00:00 AM,Bangalore,Silver,New,22,Female,Net Banking,10,3000,60000,12,Tier-1,360,2640,26400,600000,-573600,PC Jeweller,0.01183424579,1.67E-05,Impulse,Online,-10.52631579,-1593.333333,18-25,26760,25K-50K,10-20%,"February,2024",
3/4/2024 00:00:00,Delhi,Silver,Returning,32,Other,Credit Card,9,50000,12000,0,Tier-1,0,50000,450000,108000,342000,Senco Gold & Diamonds,0.2017200987,8.33E-05,Impulse,Online,2.842105263,0,26-35,450000,50K+,0-10%,"March,2024",
3/11/2024 00:00:00,Chennai,Silver,Returning,20,Female,Cash,11,3000,40000,10,Tier-1,300,2700,29700,440000,-410300,Malabar Gold & Diamonds,0.01331352651,2.50E-05,Impulse,Offline,-11.89189189,-1367.666667,18-25,30000,25K-50K,10-20%,"March,2024",
3/12/2024 00:00:00,Delhi,Silver,New,61,Male,Credit Card,19,75000,80000,19,Tier-1,14250,60750,1154250,1520000,-365750,PC Jeweller,0.5174120531,1.25E-05,Planned,Online,-304,-25.66666667,56+,1168500,50K+,10-20%,"March,2024",
3/20/2024 12:00:00 AM,Chennai,Silver,New,22,Other,Credit Card,13,75000,60000,4,Tier-1,3000,72000,936000,780000,156000,Malabar Gold & Diamonds,0.4195778052,1.67E-05,Planned,Online,52,52,18-25,939000,50K+,0-10%,"March,2024",
4/1/2024 00:00:00,Delhi,Silver,New,37,Male,UPI,18,100000,12000,11,Tier-1,11000,89000,1602000,216000,1386000,Senco Gold & Diamonds,0.7181235512,8.33E-05,Planned,Online,2.454545455,126,36-45,1613000,50K+,10-20%,"April,2024",
4/8/2024 00:00:00,Mumbai,Silver,Returning,50,Other,Net Banking,5,50000,12000,19,Tier-1,9500,40500,202500,60000,142500,Tanishq,0.0907740444,8.33E-05,Impulse,Online,1.578947368,15,46-55,212000,50K+,10-20%,"April,2024",
4/24/2024 12:00:00 AM,Hyderabad,Silver,New,24,Other,UPI,18,50000,80000,14,Tier-1,7000,43000,774000,1440000,-666000,Kalyan Jewellers,0.3469585697,1.25E-05,Impulse,Online,-48,-95.14285714,18-25,781000,50K+,10-20%,"April,2024",
5/5/2024 00:00:00,Mumbai,Silver,Returning,47,Female,UPI,11,15000,2000,10,Tier-1,1500,13500,148500,22000,126500,Kalyan Jewellers,0.06656763256,0.0005,Impulse,Online,1.692307692,84.33333333,46-55,150000,50K+,10-20%,"May,2024",
5/7/2024 00:00:00,Mumbai,Silver,Returning,22,Female,Cash,18,3000,2000,10,Tier-1,300,2700,48600,36000,12600,PC Jeweller,0.02178577066,0.0005,Impulse,Offline,36,42,18-25,48900,25K-50K,10-20%,"May,2024",
5/11/2024 00:00:00,Chennai,Silver,New,38,Male,UPI,6,3000,60000,0,Tier-1,0,3000,18000,360000,-342000,Kalyan Jewellers,0.008068803946,1.67E-05,Impulse,Online,-6.315789474,0,36-45,18000,10K-25K,0-10%,"May,2024",
5/17/2024 12:00:00 AM,Kolkata,Silver,New,39,Other,UPI,8,15000,60000,9,Tier-1,1350,13650,109200,480000,-370800,Senco Gold & Diamonds,0.04895074394,1.67E-05,Impulse,Online,-10.66666667,-274.6666667,36-45,110550,50K+,0-10%,"May,2024",
6/3/2024 00:00:00,Mumbai,Silver,Returning,52,Female,Cash,5,3000,40000,12,Tier-1,360,2640,13200,200000,-186800,Malabar Gold & Diamonds,0.005917122894,2.50E-05,Impulse,Offline,-5.405405405,-518.8888889,46-55,13560,10K-25K,10-20%,"June,2024",
